"n_distributor_id","dist_name","item_code","item_name","category_abc","category_fms","volume","pack","last_sale_date","last_purchase_date","last_stock_adjustment_date","last_sale_return_date","last_customer_breakage_expiry_date","last_godown_breakage_expiry_date","sale_amt","purchase_amt","stock_adjustment_amt","sale_return_amt","customer_breakage_expiry_amt","godown_breakage_expiry_amt","sale_qty","purchase_qty","stock_adjustment_qty","sale_return_qty","customer_breakage_expiry_qty","godown_breakage_expiry_qty","line_cut_customer_count","line_cut_challan_count","line_cut_no_of_days","line_cut_total_qty"
2,Simba,21465,ALTONIL PLUS 10 15TAB,C,M,0.0,NaN,2023-04-20,2023-04-20,2023-04-12,,,,10127.13,6058.00,0.00,,,,63.000,40.000,8.000,,,1.000,1,1,1,1.0
2,Simba,22414,NEBICARD T 10TAB,A,F,40.4,STRIP,2023-04-20,2023-04-20,2023-04-05,2023-04-03,,,78054.32,79333.20,0.00,396.54,,,566.000,600.000,50.000,3.000,,2.000,8,8,8,6.0
2,Simba,22763,PROTONE MOM CHOC 200GM,D,S,668.2,POUCH,2023-04-17,2023-04-11,2023-04-02,2023-04-14,,,3381.05,2114.15,0.00,433.70,,,16.000,12.000,4.000,2.000,,,1,1,1,2.0
2,Simba,22789,RIVELA LITE 60GM,C,M,189.1,BOTTLE,2023-04-19,2023-04-20,,2023-04-19,,,17245.58,26042.00,,1381.67,,,25.000,40.000,,2.000,,,,,,
2,Simba,23084,AZITHRAL 250MG 10TAB,A,F,15.8,STRIP,2023-04-20,2023-03-31,2023-03-30,2023-04-11,,,54891.95,31416.00,0.00,174.33,,,700.000,420.000,12.000,2.000,,2.000,1,1,1,-32.0
2,Simba,23338,ISOFLAV CR 10CAP,D,S,42.4,STRIP,2023-04-20,2023-04-16,2023-04-16,2023-04-15,,,5804.40,5967.60,0.00,993.63,,,29.000,30.000,48.000,5.000,,,,,,
2,Simba,23728,LIVATIRA INJ 5ML,C,S,52.3,INJECTION,2023-04-13,,,,,,1933.53,,,,,,21.000,,,,,,,,,
2,Simba,23770,GLUCOTIM LA EYE DROP 5ML,D,S,111.2,BOTTLE,2023-04-20,2023-04-08,2023-04-09,,,,1129.41,1414.59,0.00,,,,23.000,30.000,6.000,,,,,,,
2,Simba,24128,COFAID COUGH SYRUP 100ML,D,M,232.9,BOTTLE,2023-04-20,,2023-03-30,2023-04-19,,,1268.25,,0.00,182.40,,,14.000,,20.000,2.000,,,,,,
2,Simba,24349,OLSAR AH 10TAB,D,S,31.0,STRIP,2023-04-18,2023-04-20,,,,,5165.10,4749.60,,,,,42.000,40.000,,,,,,,,
2,Simba,24359,ROSTAR F 10TAB,D,S,169.02522000000002,STRIP,2023-04-19,2023-04-13,2023-04-04,,,,3438.00,3315.60,0.00,,,,20.000,20.000,4.000,,,,,,,
2,Simba,24552,CLIN 3 GEL,B,F,108.0,TUBE,2023-04-20,2023-04-16,2023-04-06,2023-04-11,,,43136.22,38572.00,0.00,1227.63,,,427.000,480.000,2.000,12.000,,,1,1,1,0.0
2,Simba,24640,TEENAC 125GM BAR,C,M,223.9,WRAP,2023-04-20,2023-04-06,2023-04-20,2023-04-17,,,3315.67,3486.00,0.00,121.43,,,27.000,30.000,4.000,1.000,,,2,2,2,11.0
2,Simba,25170,MAMAXPERT RAPID 1KIT PREGTEST CARD,D,S,108.3,PACKET,2023-04-19,2023-04-09,2023-03-23,2023-04-03,,,2618.72,3946.24,0.00,201.44,,,130.000,215.000,2.000,10.000,,1.000,,,,
2,Simba,25846,CALAPURE A LOTION 50 ML,A,F,217.8,BOTTLE,2023-04-20,2023-04-18,2023-03-25,2023-04-19,,,64896.57,99218.92,0.00,1114.47,,,862.000,1466.000,2.000,15.000,,,6,6,5,11.0
2,Simba,25857,CALDIKIND SACHET 1 GM,B,F,12.3,SACHET,2023-04-20,2023-04-17,2023-04-19,2023-04-18,,,18238.83,8379.44,-3192.46,439.39,,,845.000,408.000,418.000,20.000,,,6,6,5,20.0
2,Simba,26155,DABUR HONITUS SYRUP 200 ML,A,F,695.0,BOTTLE,2023-04-20,2023-03-26,2023-04-13,2023-04-20,,,132387.83,404474.39,0.00,46853.25,,,1056.000,4080.000,86.000,331.000,,1.000,5,5,5,6.0
2,Simba,26856,UDGRACE 300MG 10TAB,C,S,118.8,STRIP,2023-04-15,,2023-04-05,2023-04-17,,,3948.39,,672.00,1134.95,,,16.000,,3.000,4.000,,,,,,
2,Simba,21116,WAFOL D 10CAP,C,M,60.1,STRIP,2023-04-20,2023-03-25,2023-04-15,2023-04-07,,,20656.82,51012.00,110.90,946.55,,,153.000,400.000,3.000,7.000,,2.000,4,4,4,0.0
2,Simba,21670,IMUNGRO 4G SOFTGEL 10CAP,D,S,0.0,NaN,2023-04-17,2023-04-08,2023-04-13,2023-03-25,,,1805.10,4725.00,0.00,166.25,,,11.000,33.000,4.000,1.000,,2.000,,,,
2,Simba,21681,FIBORESP 200MG 10TAB,D,S,21.2,STRIP,2023-04-12,,,2023-04-18,,,1948.20,,,177.11,,,11.000,,,1.000,,1.000,,,,
2,Simba,22054,NICOGUM 4MG CAP,A,F,119.3,STRIP,2023-04-04,2023-03-24,2023-03-24,2023-04-03,,,41176.56,25261.20,-421.02,4130.84,,,554.000,360.000,6.000,55.000,,,7,7,3,27.0
2,Simba,22230,CRETA 100 10TAB,D,S,67.0,STRIP,2023-04-20,2023-04-14,2023-04-04,2023-04-13,,,669.74,1028.60,0.00,112.00,,,6.000,10.000,2.000,1.000,,,,,,
2,Simba,22441,CARLOC 3.125 15TAB,C,F,10.7,STRIP,2023-04-20,2023-04-20,2023-04-08,2023-04-18,,,4819.10,8538.20,38.81,122.89,,,117.000,220.000,1.000,3.000,,,,,,
2,Simba,22587,ARPIZOL 2 10TAB,D,M,5.3,STRIP,2023-04-19,2023-04-13,2023-04-18,2023-04-13,2023-03-28,2023-03-28,6404.00,5850.00,0.00,190.00,300.88,300.88,135.000,130.000,18.000,4.000,8.000,2.000,,,,
2,Simba,23495,CUTICLE FACE WASH 50 ML,D,M,279.8,TUBE,,,2023-04-11,,,,,,-182.93,,,,,,1.000,,,,1,1,1,1.0
2,Simba,23685,ARKAMIN 30TAB,B,F,21.2,STRIP,2023-04-20,2023-04-05,2023-04-15,2023-04-18,,,35451.45,25218.00,0.00,3591.43,,,718.000,540.000,188.000,73.000,,,4,4,4,-15.0
2,Simba,23781,ATORSAVE 40 15TAB,C,M,17.5,STRIP,2023-04-20,2023-04-14,,,,,12348.58,16658.40,,,,,77.000,110.000,,,,,1,1,1,0.0
2,Simba,24264,DILIGAN 25MG 15TAB,B,F,14.1,STRIP,2023-04-20,2023-04-12,2023-04-06,2023-04-12,,,19827.37,24328.80,2027.40,533.97,,,138.000,180.000,21.000,4.000,,,1,1,1,0.0
2,Simba,24357,ROSTAR 20MG 10TAB,D,S,27.3,STRIP,2023-04-18,2023-04-13,2023-03-23,,,,3883.41,3045.80,0.00,,,,25.000,20.000,2.000,,,,,,,
2,Simba,24815,CYRA IT 10CAP,D,M,82.80999999999999,STRIP,2023-04-20,2023-04-13,,,,,5700.93,4821.50,,,,,56.000,50.000,,,,,,,,
2,Simba,24961,LEVOSIZ 5MG 10TAB,B,F,8.4,STRIP,2023-04-20,2023-04-20,2023-04-17,2023-04-18,,,15279.54,18429.50,0.00,301.96,,,1209.000,1550.000,20.000,24.000,,8.000,2,2,2,4.0
2,Simba,25701,MET XL AM 25/2.5MG 20TAB,C,F,39.0,STRIP,2023-04-20,2023-04-07,,2023-04-04,2023-03-24,2023-03-24,16561.25,17068.50,,118.84,326.58,326.58,139.000,150.000,,1.000,3.000,,1,1,1,0.0
2,Simba,25791,BENGREAT 8 TABLET 10 NO`S,D,M,17.8,STRIP,2023-04-16,2023-04-18,,2023-04-17,,,3379.41,1128.80,,359.95,,,57.000,20.000,,6.000,,,,,,
2,Simba,26251,TRAVOPURE EYE DROP 3ML,D,S,54.6,BOTTLE,2023-04-18,,,2023-03-27,,,3297.00,,,237.50,,,14.000,,,1.000,,,,,,
2,Simba,26377,MAHACEF OZ TABLET 10 NO`S,C,M,67.0,STRIP,2023-04-20,,2023-04-02,2023-03-29,,,13501.16,,0.00,202.29,,,193.000,,6.000,3.000,,1.000,1,1,1,1.0
2,Simba,26793,AMANZOFLAM 10TAB,C,M,67.0,STRIP,2023-04-15,2023-04-20,2023-03-25,2023-04-06,,,7160.16,12150.60,-420.80,249.41,,,122.000,231.000,8.000,4.000,,,4,6,5,17.0
2,Simba,26812,GUMTONE 40GM POWDER,C,F,241.9,BOTTLE,2023-04-20,2023-04-18,2023-03-27,2023-04-03,,,11976.92,12696.20,0.00,149.61,,,249.000,280.000,8.000,3.000,,,1,1,1,0.0
2,Simba,27039,LARENTINE 10MG 10TAB,C,M,19.6,STRIP,2023-04-08,,,2023-04-03,,,20621.70,,,211.20,,,197.000,,,2.000,,,,,,
2,Simba,27067,ZINEPRA 5MG 10TAB,D,M,34.0,STRIP,2023-04-18,2023-04-09,2023-04-17,2023-04-20,,,4540.80,3780.00,0.00,104.50,,,80.000,70.000,22.000,2.000,,1.000,2,2,2,1.0
2,Simba,27498,OSTEOFIZZ EFFERVESCENT 20TAB,C,M,169.9,BOTTLE,2023-04-19,2023-03-31,,,,,4636.57,5638.05,,,,,25.000,33.000,,,,,3,3,3,4.0
2,Simba,27660,COS 3 MANGO 30ML DROPS,C,M,172.5,BOTTLE,2023-04-18,,2023-03-27,2023-03-27,,,7262.80,,0.00,1248.15,,,33.000,,2.000,6.000,,,,,,
2,Simba,28367,RX PLUS CAPSULE 15 NOS,D,M,293.3,STRIP,2023-04-19,2023-04-15,2023-04-19,2023-03-28,,,4640.11,3002.00,0.00,292.88,,,32.000,20.000,6.000,2.000,,,2,2,2,-1.0
2,Simba,28401,ALKASTON B-6 SYP,C,F,440.6,BOTTLE,2023-04-20,2023-04-03,2023-04-14,2023-04-18,,,12664.05,8052.00,-268.40,846.04,,,89.000,60.000,6.000,6.000,,,3,3,2,3.0
2,Simba,28712,LOSAKIND 25 TABLET 10 NO`S,D,M,9.5,STRIP,2023-04-20,2023-04-19,,,,,3979.25,1580.88,,,,,220.000,84.000,,,,,,,,
2,Simba,28780,OLMETIME 20 TABLET 10 NO`S,C,F,26.1,STRIP,2023-04-20,2023-03-29,2023-04-05,2023-04-11,,,23537.02,10910.88,0.00,623.79,,,491.000,240.000,86.000,13.000,,,2,2,2,1.0
2,Simba,28826,NOBEL GEL 30 GM,B,F,105.7,TUBE,2023-04-20,2023-04-17,2023-03-23,2023-04-14,,,27693.19,8958.15,0.00,370.94,,,424.000,153.000,22.000,5.000,,,3,3,3,-18.0
2,Simba,29594,VEZED ME SOFTGEL CAPSULE 10 NO`S,C,M,0.0,NaN,2023-04-20,2023-04-06,,,,,6958.08,7866.30,,,,,101.000,130.000,,,,,,,,
2,Simba,29747,EYETAMIN STRAWBERRY GUMMIES 30 N0`S,D,S,0.0,NaN,2023-04-13,2023-03-30,,,,,2326.20,2767.66,,,,,11.000,14.000,,,,,1,2,2,1.0
2,Simba,30209,AQUAZYL MINT LOZENGES 15 NOS,D,S,0.0,NaN,2023-04-04,,,,,,492.23,,,,,,10.000,,,,,,,,,
2,Simba,31521,OLMAX  H TAB,D,S,21.6,STRIP,2023-04-15,2023-04-05,2023-03-26,,,,3985.16,6373.20,0.00,,,,24.000,40.000,18.000,,,,,,,
2,Simba,31963,CANDID V6MUCOADHESIVE TAB,C,F,158.1,STRIP,2023-04-20,,2023-04-15,2023-04-20,,,15625.40,,0.00,297.29,,,354.000,,280.000,7.000,,,6,6,5,62.0
2,Simba,32512,AZTRIC CT 12.5 MG TABLET 10 NOS,D,S,26.3,STRIP,2023-04-09,2023-03-31,2023-04-07,,,,3579.25,1992.80,99.64,,,,34.000,20.000,9.000,,,,1,1,1,-1.0
2,Simba,32801,RIFABIZ 200 TABLET 10 NOS,D,S,67.0,STRIP,,,2023-04-02,,,,,,240.00,,,,,,5.000,,,3.000,,,,
2,Simba,33237,ACT NVP 10TAB,D,S,1.9,STRIP,2023-04-05,2023-03-25,2023-04-07,2023-03-25,,,262.35,495.00,-405.00,156.75,,,5.000,11.000,9.000,3.000,,,3,4,3,7.0
2,Simba,33320,FOLIACT N 10TAB,C,M,16.3,STRIP,2023-04-20,2023-03-22,2023-03-24,2023-03-25,,,6926.09,11121.00,0.00,117.39,,,60.000,120.000,2.000,1.000,,1.000,2,2,2,2.0
2,Simba,33655,ABHAYADI MODAK 30TAB,D,S,262.10799999999995,STRIP,2023-04-14,,2023-04-15,2023-04-05,,,1595.90,,0.00,1085.51,,,43.000,,26.000,30.000,,1.000,1,1,1,4.0
2,Simba,33782,CADOMER GEL 20 GM,C,M,91.4,TUBE,2023-04-19,,2023-04-17,2023-04-19,,,5537.43,,0.00,1283.56,,,25.000,,20.000,6.000,,,1,1,1,0.0
2,Simba,33828,CLINDAC A 1 % GEL 20 GM,B,F,72.2,TUBE,2023-04-20,2023-04-12,2023-04-20,2023-04-17,2023-03-29,2023-03-29,73801.43,75602.10,2777.22,1791.44,154.29,154.29,464.000,490.000,22.000,11.000,1.000,1.000,,,,
2,Simba,34442,ORATIL CV 500 TABLET 10 NOS,D,S,136.864,STRIP,2023-04-20,2023-03-31,2023-04-09,2023-03-24,,,6888.61,10015.80,0.00,534.17,,,13.000,20.000,8.000,1.000,,,,,,
2,Simba,34545,R CINEX EZ TABLET 6 NOS,D,S,70.6,STRIP,2023-04-17,2023-04-18,,,,,1540.62,1438.80,,,,,30.000,30.000,,,,,,,,
2,Simba,34817,TRABEST TABLET 10 NOS,D,S,67.0,STRIP,2023-04-08,2023-04-09,,2023-04-19,,,544.48,664.20,,77.08,,,7.000,9.000,,1.000,,,1,1,1,-7.0
2,Simba,34836,TRETIVA 30 CAPSULE 10 NOS,D,M,71.0,STRIP,2023-04-20,2023-04-03,,2023-04-10,,,7832.03,5727.10,,400.35,,,39.000,30.000,,2.000,,,,,,
2,Simba,34983,PCO CARE 10TAB,C,M,33.0,STRIP,2023-04-20,,2023-04-17,2023-03-23,,,11554.47,,0.00,3082.75,,,87.000,,72.000,25.000,,1.000,3,3,3,5.0
2,Simba,35271,PRUTRIP 10 MG TABLET 10 NO`S,D,S,10.9,STRIP,2023-04-20,2023-04-07,2023-03-31,,,,247.45,472.50,0.00,,,,15.000,30.000,4.000,,,,1,1,1,4.0
2,Simba,35401,LEFUMA 10 TAB,D,N,12.5,STRIP,2023-04-07,,2023-04-08,,,,408.69,,-158.54,,,,5.000,,2.000,,,,1,3,2,6.0
2,Simba,35812,VELTAM PLUS TABLET 15 NOS,A,F,28.2,STRIP,2023-04-20,2023-03-31,2023-03-30,2023-04-12,,,92962.95,109695.60,0.00,3835.99,,,291.000,360.000,2.000,12.000,,2.000,6,6,5,9.0
2,Simba,35864,XET 20 TABLET 10 NOS,D,S,4.5,STRIP,2023-04-11,,2023-04-19,,,,868.57,,-981.24,,,,5.000,,6.000,,,,1,1,1,2.0
2,Simba,36067,PEPCIA 10 TABLET 10 NOS,D,M,18.6,STRIP,2023-04-20,,,2023-04-17,,,1763.28,,,14.65,,,122.000,,,1.000,,,1,1,1,5.0
2,Simba,36083,PHYSIOMER HYPERTONIC NASAL SPRAY 135 ML,D,S,553.1,BOTTLE,,,2023-04-19,,,,,,350.18,,,,,,1.000,,,,,,,
2,Simba,36319,AMLODAC M 25 TABLET 15 NOS,D,S,53.3,STRIP,2023-04-19,,2023-03-27,,,,2380.01,,0.00,,,,33.000,,6.000,,,,,,,
2,Simba,36400,SUGAFLO M TABLET 15 NOS,D,M,118.6,STRIP,2023-04-20,,2023-03-23,2023-04-18,,,6120.01,,0.00,120.73,,,46.000,,2.000,1.000,,1.000,1,1,1,1.0
2,Simba,36857,WALYTE ORANGE FLV. SACHET 22GMS,D,M,14.9,SACHET,2023-03-24,,,,,,16.41,,,,,,1.000,,,,,,,,,
2,Simba,36907,RABIRIDE DSR CAPSULE 10 NO`S,D,S,,,2023-03-21,,,2023-03-29,,,212.13,,,212.13,,,3.000,,,3.000,,,,,,
2,Simba,37549,ACTAPRO OD TABLET 10 NO`S,C,M,37.0,STRIP,2023-04-20,2023-04-17,2023-04-17,,,,24452.01,27411.15,0.00,,,,96.000,110.000,8.000,,,1.000,3,3,3,11.0
2,Simba,37940,AZIBRAND 500 MG TABLET 5NO`S,D,S,19.3,STRIP,2023-04-09,2023-04-19,,,,,2150.32,3783.50,,,,,27.000,60.000,,,,,,,,
2,Simba,38310,SEROFLO 500 CIPHALER 60 MD,D,S,617.3,BOX,2023-04-20,2023-04-12,,2023-04-15,,,5050.22,5303.60,,1119.65,,,9.000,10.000,,2.000,,,,,,
2,Simba,38721,AMPANEL 6 MG TABLET 10 NOS,D,S,67.0,STRIP,2023-04-20,2023-04-13,2023-04-19,,,,1069.39,2532.86,-633.20,,,,8.000,20.000,17.000,,,1.000,,,,
2,Simba,38819,OLIRAMP 10 TABLET 10 NOS,D,S,8.4,STRIP,2023-04-10,2023-04-02,,2023-04-09,,,446.41,604.20,,57.37,,,7.000,10.000,,1.000,,1.000,,,,
2,Simba,38976,GABAPAX OINTMENT 50 GMM,C,M,174.3,TUBE,2023-04-20,2023-04-20,,2023-04-13,,,10733.63,16405.20,,247.38,,,43.000,70.000,,1.000,,,1,1,1,1.0
2,Simba,39237,ATORMAC 10MG TABLET 10 NOS,D,M,18.8,STRIP,2023-04-20,2023-03-31,2023-04-17,2023-04-17,,,6898.74,6350.00,0.00,493.97,,,202.000,200.000,236.000,12.000,,,11,11,9,17.0
2,Simba,39293,OMNACORTIL 2.5MG TABLET 10 NOS,D,S,16.6,STRIP,2023-04-20,2023-03-31,2023-03-22,,,,954.04,1531.40,5.89,,,,153.000,260.000,1.000,,,1.000,,,,
2,Simba,39324,INNOVGOLD TABLET 10 NOS,D,S,380.0,STRIP,,,,2023-04-17,,,,,,117.15,,,,,,1.000,,,,,,
2,Simba,39361,ETOTROY 60 TABLET 10 NOS,D,S,8.8,STRIP,2023-04-20,2023-04-15,,,,,1527.51,848.57,,,,,17.000,10.000,,,,,,,,
2,Simba,39542,LACONEXT 50 TABLET 10 NOS,D,S,8.4,STRIP,,,2023-04-17,,,,,,0.00,,,,,,2.000,,,,2,2,2,2.0
2,Simba,39951,VONDER Z TABLET 15 NOS,D,S,144.0,STRIP,,,,2023-04-12,,,,,,106.42,,,,,,1.000,,,,,,
2,Simba,40214,FRIENDS CLASSIC L UNDERPADS 10S[NON RETURNABLE],D,S,3392.5,PACKET,2023-04-18,2023-04-14,,,,,1265.00,2416.39,,,,,11.000,24.000,,,,,,,,
2,Simba,40862,SHOULDER IMMOBILIZR S LIVEASY OSG,D,S,1753.4,PACKET,2023-04-10,,,,,,680.25,,,,,,3.000,,,,,,,,,
2,Simba,40922,BURNS CREAM 20GM LIVEASY WELLNESS,C,F,79.5,TUBE,2023-04-20,,2023-04-08,2023-04-15,,,5005.00,,18.82,350.00,,,173.000,,6.000,12.000,,,,,,
2,Simba,40993,MIKACIN 1000 MG INJECTION 1 NOS,D,S,98.4,VIAL,,2023-04-19,2023-04-07,,,,,1221.91,-610.98,,,,,12.000,6.000,,,,2,2,2,3.0
2,Simba,42217,OXYPLIN SUSPENSION 200ML TRUECURE,D,S,393.7,BOTTLE,2023-04-18,2023-04-07,,,,,2812.50,1485.19,,,,,62.000,90.000,,,,,,,,
2,Simba,43771,EIDO FE FORTE CAPSULE 10 NOS,C,M,38.9,STRIP,2023-04-20,2023-04-10,2023-03-29,2023-04-15,,,2898.38,6814.50,0.00,528.01,,,20.000,50.000,6.000,4.000,,3.000,1,1,1,0.0
2,Simba,50733,LUMISE C+ SERUM 20 ML,D,S,0.0,NaN,2023-04-12,,,,,,2447.46,,,,,,2.000,,,,,,,,,
2,Simba,51509,MORR 12.5 % SOLUTION 60 ML,C,S,1198.7,BOTTLE,2023-04-20,2023-03-31,,2023-03-24,,,11210.08,30342.80,,1601.44,,,14.000,40.000,,2.000,,,,,,
2,Simba,51682,DOLOCOLD SUSPENSION 60 ML,D,S,133.5,BOTTLE,2023-04-01,,,,,,16.20,,,,,,1.000,,,,,,,,,
2,Simba,52381,LEFONIN FORTE TABLET 10 NOS,B,F,0.0,NaN,2023-04-20,2023-03-26,,2023-04-18,,,16474.73,9520.00,,507.65,,,130.000,80.000,,4.000,,,1,1,1,0.0
2,Simba,53000,OSLID CREAM 30GM TRUECURE,D,S,103.5,TUBE,2023-04-04,2023-03-28,,,,,612.50,3440.00,,,,,17.000,200.000,,,,,,,,
2,Simba,53203,CENOCEF O TABLET 10 NOS,D,S,0.0,NaN,2023-04-12,2023-04-15,,,,,137.14,1285.70,,,,,1.000,10.000,,,,,,,,
2,Simba,53340,SUPRACAL 2000 TABLET 15 NOS,A,F,119.7,STRIP,2023-04-20,2023-04-20,2023-04-09,2023-04-08,,,89711.23,102215.00,0.00,1088.00,,,414.000,500.000,70.000,5.000,,,4,4,4,7.0
2,Simba,53787,COMPLAN ROYALE CHOCOLATE POWDER 500 GM JAR,C,M,1589.8,JAR,2023-04-20,2023-03-27,,2023-04-14,,,19179.84,13744.80,,20010.94,,,86.000,60.000,,98.000,,,1,1,1,0.0
2,Simba,54177,VOMILAM F TABLET 10 NOS,D,N,,,,,2023-04-18,,,,,,286.38,,,,,,9.000,,,9.000,,,,
2,Simba,54317,T2C M 10/1000 TABLET 15 NOS,D,S,0.0,NaN,,2023-04-03,,,,,,1206.40,,,,,,10.000,,,,,1,1,1,2.0
2,Simba,54342,OLMESAR CH 20 TABLET 15 NOS,C,M,26.6,STRIP,2023-04-20,2023-03-31,2023-03-26,2023-03-25,,,13824.88,33267.50,-266.14,280.93,,,98.000,250.000,2.000,2.000,,,,,,
2,Simba,54409,GEMINOR 2 TABLET 10 NOS,D,S,10.2,STRIP,2023-04-17,2023-03-31,,2023-04-19,,,2482.30,744.40,,77.76,,,65.000,20.000,,2.000,,,1,1,1,2.0
2,Simba,54595,GEMER V 2 TABLET 15 NOS,B,F,54.6,STRIP,2023-04-19,2023-04-19,2023-04-04,2023-04-11,,,49190.00,42958.89,0.00,678.87,,,293.000,270.000,32.000,4.000,,,2,3,2,-13.0
2,Simba,55060,FACECLIN AT GEL 20 GM,C,M,90.9,TUBE,2023-04-19,2023-04-17,,2023-04-12,,,9160.49,10221.50,,433.83,,,42.000,50.000,,2.000,,,,,,
2,Simba,55898,VALDIFF D 100/10 TABLET 10 NOS,C,M,67.0,STRIP,2023-04-19,2023-04-15,,,,,3428.65,3857.10,,,,,25.000,30.000,,,,,1,1,1,1.0
2,Simba,56036,PROTEK ANTI DANDRUFF SHAMPOO 100 ML,D,S,260.2,BOTTLE,2023-04-16,,2023-04-03,,,,971.91,,0.00,,,,6.000,,4.000,,,,,,,
2,Simba,56480,APIXAPIL 5 TABLET 10 NOS,D,S,0.0,NaN,2023-04-11,,2023-04-19,2023-04-12,,,1130.32,,-1928.60,1130.32,,,11.000,,20.000,11.000,,,6,6,5,13.0
2,Simba,56694,VAGADS KHADI ONION SHAMPOO 210 ML,D,S,360.2,PACKET,2023-03-28,,,,,,119.51,,,,,,1.000,,,,,,,,,
2,Simba,57177,ART ULTRA EYE DROP 10 ML,D,M,0.0,NaN,2023-04-19,2023-04-14,2023-04-10,2023-03-21,,,2204.41,2920.48,0.00,91.61,,,24.000,35.000,2.000,1.000,,,,,,
2,Simba,57289,SUPRADYN IMMUNO TABLET 10 NOS,C,M,0.0,NaN,2023-04-20,,,2023-04-08,,,5143.12,,,1958.05,,,87.000,,,34.000,,,2,2,2,13.0
2,Simba,27052,LOBACHECK 10MG 10TAB,D,M,67.0,STRIP,2023-04-18,2023-04-09,2023-04-18,,,,1290.70,1221.40,0.00,,,,20.000,20.000,2.000,,,,1,1,1,1.0
2,Simba,27385,GABANICHE M 10TAB,D,S,15.4,STRIP,2023-04-20,2023-04-03,,,,,1238.86,2410.65,,,,,15.000,33.000,,,,,,,,
2,Simba,27753,VIVAMOM KESAR BADAM FLAV 400GM POWDER,C,M,2113.8,POUCH,2023-04-20,2023-04-14,2023-03-24,,,,16059.53,16386.12,0.00,,,,34.000,36.000,8.000,,,,1,1,1,0.0
2,Simba,27898,CHYMOFLAM 10TAB,B,F,57.3,STRIP,2023-04-20,2023-03-31,2023-03-28,2023-03-23,,,23653.25,23336.70,259.32,165.08,,,326.000,360.000,4.000,2.000,,,1,1,1,1.0
2,Simba,28209,TELMINORM 20MG 10TAB,D,S,17.5,STRIP,2023-04-20,2023-04-03,,,,,867.72,996.00,,,,,34.000,40.000,,,,,,,,
2,Simba,28895,NUROKIND GOLD SACHET 5 GM,A,F,19.0,SACHET,2023-04-20,2023-04-18,2023-04-15,2023-04-20,,,94254.25,92386.86,-2351.44,2696.69,,,2863.000,2986.000,188.000,83.000,,,6,6,6,11.0
2,Simba,29298,CARDIOZEN 20 10TAB ATORVASTATIN(20MG),D,N,,,2023-04-14,2023-03-24,2023-03-28,,,,139.30,696.50,0.00,,,,10.000,50.000,20.000,,,10.000,,,,
2,Simba,30244,CETAPHIL BABY WASH & SHAMPOO 400 ML,C,S,798.3,BOTTLE,2023-04-18,,,2023-04-13,,,23539.86,,,2278.31,,,31.000,,,3.000,,,,,,
2,Simba,30614,X TOR 20MG 10TAB,C,F,9.8,STRIP,2023-04-20,2023-04-15,2023-04-13,,,,12130.72,13584.60,0.00,,,,142.000,170.000,74.000,,,1.000,1,1,1,1.0
2,Simba,30859,NILAC - A,D,M,82.1,TUBE,2023-04-20,2023-04-15,,,2023-03-25,2023-03-25,3563.41,6017.20,,,829.26,829.26,22.000,40.000,,,6.000,,,,,
2,Simba,31219,GTN SORBITRATE CR 2.6 TABLET 30 NOS,B,F,71.4,BOTTLE,2023-04-20,2023-04-17,2023-04-01,2023-04-18,2023-03-30,2023-03-30,38929.44,40417.50,0.00,346.69,133.62,133.62,227.000,250.000,20.000,2.000,1.000,,2,3,3,1.0
2,Simba,31908,NEW ERYTHROCIN 500MG 10TAB,D,S,33.9,STRIP,2023-04-03,,,2023-03-22,,,198.76,,,563.15,,,3.000,,,9.000,,1.000,1,1,1,3.0
2,Simba,32609,CETADOM TABLET 10 NOS,D,M,24.6,STRIP,2023-04-19,2023-03-31,2023-04-20,2023-04-20,,,3664.21,726.40,108.96,193.33,,,96.000,20.000,3.000,5.000,,,,,,
2,Simba,32720,CORTEL A TABLET 15 NOS,C,F,24.6,STRIP,2023-04-20,2023-04-14,2023-04-19,2023-04-18,,,25211.10,21444.50,0.00,379.63,,,332.000,300.000,38.000,5.000,,4.000,4,4,3,5.0
2,Simba,32782,METOSARTAN LN 50 TABLET 10 NOS,C,F,49.4,STRIP,2023-04-20,2023-04-13,2023-04-14,,,,8320.46,22326.33,0.00,,,,82.000,230.000,22.000,,,,4,4,2,4.0
2,Simba,33239,ADOVA 5CAP,D,S,20.4,STRIP,2023-04-19,,2023-03-26,,,,4917.11,,4789.20,,,,28.000,,30.000,,,,1,1,1,0.0
2,Simba,33388,URSOMAX 150 TABLET 10X10T [L - L],D,S,11.9,STRIP,2023-04-19,2023-04-12,,2023-03-30,,,3510.16,2110.55,,243.51,,,32.000,20.000,,2.000,,,,,,
2,Simba,34047,LETHYROX 75 TABLET 100 NOS,D,S,92.4,BOTTLE,2023-04-18,2023-03-31,,,,,390.14,3685.60,,,,,4.000,40.000,,,,,3,3,3,3.0
2,Simba,34194,MACROZIDE 1500 TABLET 6 NOS,D,S,70.6,STRIP,2023-04-20,2023-03-31,2023-04-20,,,,102.68,1364.70,0.00,,,,2.000,30.000,2.000,,,,1,1,1,1.0
2,Simba,34393,OCUVIR SR 1.2 G TABLET 3 NOS,C,M,18.7,STRIP,2023-04-20,2023-04-19,2023-04-20,,,,5065.35,8177.70,-1226.61,,,,35.000,60.000,15.000,,,2.000,6,6,4,16.0
